target,OverallQual,GrLivArea,Neighborhood,x1stFlrSF,TotalBsmtSF,BsmtFinSF1,LotArea,GarageCars,MSSubClass,GarageArea,YearRemodAdd,YearBuilt
145900.0,5,2200.0,Edwards,1272.0,1272.0,1084.0,8777.0,0,_90,0,2003.0,1900.0
318061.0,9,1869.0,NridgHt,1869.0,1869.0,0.0,7820.0,2,_120,617,2007.0,2007.0
221500.0,7,1614.0,CollgCr,1614.0,1614.0,20.0,11210.0,3,_20,865,2006.0,2005.0
164000.0,8,1752.0,Gilbert,1080.0,559.0,427.0,12134.0,2,_50,492,2005.0,1988.0
139000.0,5,952.0,NAmes,952.0,952.0,852.0,7350.0,2,_20,840,1951.0,1951.0
93000.0,4,936.0,OldTown,936.0,936.0,0.0,6000.0,2,_20,576,1953.0,1953.0
190000.0,7,1923.0,NoRidge,1061.0,750.0,674.0,10186.0,2,_60,564,1992.0,1992.0
145000.0,5,1505.0,BrkSide,988.0,883.0,399.0,9144.0,1,_50,240,1982.0,1940.0
135000.0,6,1004.0,Mitchel,1004.0,975.0,975.0,10530.0,2,_90,504,1977.0,1977.0
222500.0,7,2035.0,Gilbert,884.0,884.0,0.0,9505.0,2,_60,434,2001.0,2001.0
103600.0,6,1369.0,Edwards,697.0,672.0,551.0,6629.0,1,_70,300,1950.0,1925.0
84900.0,4,930.0,Edwards,930.0,0.0,0.0,11100.0,1,_20,308,2006.0,1946.0
133900.0,5,768.0,CollgCr,768.0,768.0,660.0,7200.0,1,_85,396,2003.0,1972.0
115000.0,5,1304.0,MeadowV,616.0,264.0,0.0,2665.0,1,_160,336,1976.0,1976.0
131000.0,5,1716.0,Edwards,1148.0,768.0,292.0,11409.0,1,_50,281,2008.0,1949.0
161000.0,8,1666.0,OldTown,833.0,588.0,0.0,5100.0,1,_70,228,1996.0,1925.0
145000.0,4,960.0,Sawyer,960.0,648.0,648.0,10246.0,1,_80,364,2001.0,1965.0
240000.0,6,2358.0,ClearCr,1307.0,907.0,0.0,45600.0,2,_50,360,1997.0,1908.0
161500.0,6,1342.0,NWAmes,1342.0,1372.0,251.0,9790.0,2,_20,457,1967.0,1967.0
132000.0,6,972.0,NAmes,972.0,972.0,680.0,8000.0,1,_20,240,2002.0,1948.0
179900.0,6,1416.0,NWAmes,708.0,708.0,404.0,11700.0,2,_60,776,1968.0,1968.0
109900.0,5,904.0,Sawyer,904.0,876.0,0.0,7162.0,1,_20,408,1966.0,1966.0
290000.0,7,2520.0,NoRidge,1214.0,1203.0,565.0,9950.0,3,_60,721,1995.0,1995.0
155000.0,6,1348.0,NAmes,660.0,660.0,512.0,7590.0,2,_60,453,1966.0,1966.0
337000.0,8,2365.0,NoRidge,1268.0,1252.0,1163.0,9430.0,3,_60,856,1999.0,1999.0
123000.0,5,900.0,NAmes,900.0,864.0,769.0,7838.0,1,_85,288,1967.0,1967.0
207500.0,5,1600.0,NAmes,1600.0,1484.0,1277.0,16321.0,1,_20,319,1997.0,1957.0
239000.0,6,2624.0,Crawfor,1370.0,1370.0,1128.0,22420.0,3,_70,864,1950.0,1918.0
281213.0,8,2482.0,Timber,1133.0,1094.0,0.0,12665.0,3,_60,642,2006.0,2005.0
386250.0,10,2392.0,NridgHt,2392.0,2392.0,56.0,13472.0,3,_20,968,2003.0,2003.0
301500.0,8,1987.0,NoRidge,1987.0,1986.0,1314.0,14303.0,2,_20,691,1994.0,1994.0
137000.0,5,860.0,Sawyer,860.0,840.0,672.0,8740.0,2,_85,528,1982.0,1982.0
125000.0,5,1164.0,Edwards,1164.0,1164.0,1040.0,10880.0,1,_190,240,1950.0,1950.0
110000.0,5,1776.0,NAmes,1776.0,1584.0,0.0,11475.0,3,_90,888,1958.0,1958.0
112000.0,5,1302.0,BrDale,630.0,630.0,0.0,1680.0,1,_160,280,1971.0,1971.0
255000.0,8,1636.0,Somerst,1636.0,1623.0,63.0,13501.0,3,_20,865,2006.0,2006.0
270000.0,8,1629.0,Timber,1629.0,1616.0,1300.0,14536.0,3,_20,808,2003.0,2002.0
293077.0,8,1646.0,Timber,1646.0,1638.0,1513.0,9520.0,3,_20,800,2008.0,2007.0
167900.0,6,1611.0,NAmes,798.0,780.0,674.0,9760.0,2,_60,442,1964.0,1964.0
55000.0,4,796.0,IDOTRR,796.0,796.0,0.0,3636.0,0,_30,0,1950.0,1922.0
177500.0,6,1494.0,Crawfor,753.0,771.0,547.0,7500.0,1,_70,213,1950.0,1942.0
119500.0,5,950.0,NAmes,950.0,950.0,412.0,9758.0,1,_20,280,1971.0,1971.0
123000.0,4,872.0,NAmes,872.0,858.0,0.0,8294.0,4,_20,480,1971.0,1971.0
277500.0,9,1561.0,NridgHt,1561.0,1561.0,1153.0,7313.0,2,_120,556,2005.0,2005.0
139000.0,5,1339.0,NAmes,1339.0,1029.0,504.0,7560.0,1,_20,294,1965.0,1958.0
150000.0,4,1440.0,Edwards,1440.0,1440.0,1440.0,7711.0,0,_90,0,1977.0,1977.0
104000.0,6,2229.0,OldTown,929.0,755.0,0.0,5520.0,0,_75,0,1950.0,1912.0
235000.0,7,1865.0,CollgCr,992.0,992.0,735.0,10316.0,3,_60,839,2000.0,2000.0
205000.0,7,1541.0,CollgCr,1541.0,1541.0,0.0,13704.0,3,_20,843,2002.0,2001.0
130250.0,5,938.0,CollgCr,938.0,938.0,280.0,9200.0,1,_20,308,1980.0,1975.0
106250.0,4,1294.0,OldTown,694.0,0.0,0.0,10800.0,0,_190,0,2000.0,1900.0
277000.0,7,2062.0,SawyerW,1180.0,1157.0,1065.0,14364.0,2,_60,454,1989.0,1988.0
184100.0,8,1419.0,Gilbert,779.0,408.0,353.0,7750.0,2,_80,527,2002.0,2002.0
115000.0,5,1771.0,Mitchel,1771.0,0.0,0.0,21750.0,2,_20,336,2006.0,1960.0
170000.0,7,1173.0,NWAmes,1173.0,1053.0,885.0,10625.0,2,_85,528,1974.0,1974.0
378500.0,9,2018.0,Timber,2018.0,2002.0,0.0,13214.0,3,_20,746,2009.0,2008.0
147400.0,7,1223.0,Somerst,520.0,600.0,0.0,2544.0,2,_160,480,2005.0,2005.0
122500.0,5,1365.0,BrDale,765.0,765.0,471.0,1920.0,2,_160,440,1971.0,1971.0
135000.0,4,1981.0,SWISU,1328.0,1122.0,622.0,7804.0,2,_50,576,1950.0,1928.0
158500.0,6,1152.0,Crawfor,1152.0,1092.0,0.0,14000.0,1,_20,300,2004.0,1950.0
163000.0,7,1768.0,OldTown,880.0,880.0,390.0,10800.0,2,_75,320,1970.0,1914.0
385000.0,10,2084.0,NridgHt,2084.0,2078.0,1636.0,14803.0,3,_20,1220,2008.0,2007.0
176000.0,7,1266.0,Somerst,1266.0,1257.0,0.0,7500.0,2,_20,453,2005.0,2005.0
126000.0,5,1734.0,Mitchel,1302.0,0.0,0.0,10125.0,2,_90,539,1977.0,1977.0
350000.0,8,2113.0,NoRidge,2113.0,2109.0,1696.0,10437.0,3,_20,839,1995.0,1995.0
108000.0,5,996.0,Edwards,996.0,996.0,290.0,13907.0,0,_30,0,1969.0,1940.0
245350.0,8,1694.0,CollgCr,1694.0,1694.0,0.0,10475.0,3,_20,776,2008.0,2008.0
244000.0,7,2110.0,NAmes,2110.0,2110.0,1065.0,11160.0,2,_20,522,1968.0,1968.0
175900.0,7,1569.0,Blmngtn,1569.0,1386.0,988.0,3635.0,3,_120,660,2007.0,2007.0
164000.0,6,1216.0,Mitchel,1216.0,1216.0,897.0,4500.0,2,_120,402,1998.0,1998.0
311500.0,7,1954.0,Crawfor,1137.0,798.0,341.0,15660.0,2,_50,431,2006.0,1939.0
206000.0,7,1208.0,CollgCr,1208.0,1187.0,686.0,6762.0,2,_20,632,2006.0,2006.0
230500.0,8,1936.0,Gilbert,1454.0,1406.0,0.0,11194.0,2,_60,504,2000.0,2000.0
173733.0,6,1224.0,Somerst,612.0,612.0,294.0,3000.0,2,_160,528,2009.0,2009.0
268000.0,7,2295.0,NoRidge,1166.0,1095.0,728.0,13346.0,2,_60,590,2000.0,1992.0
79900.0,4,747.0,BrkSide,747.0,600.0,0.0,5825.0,2,_30,528,1953.0,1926.0
372500.0,8,2046.0,StoneBr,2046.0,2046.0,0.0,11844.0,3,_20,834,2008.0,2008.0
155000.0,7,1416.0,Somerst,696.0,696.0,604.0,2572.0,2,_160,484,1999.0,1999.0
83500.0,4,1092.0,MeadowV,546.0,546.0,334.0,1974.0,1,_160,286,1973.0,1973.0
440000.0,8,1976.0,NridgHt,1976.0,1976.0,1350.0,14977.0,3,_20,908,2007.0,2006.0
115000.0,6,1639.0,SWISU,1166.0,1064.0,0.0,10480.0,1,_50,240,1950.0,1936.0
122000.0,7,1889.0,OldTown,964.0,925.0,0.0,10120.0,1,_190,308,1950.0,1910.0
89500.0,6,987.0,BrDale,483.0,483.0,358.0,1680.0,1,_160,264,1971.0,1971.0
155900.0,6,848.0,CollgCr,848.0,848.0,662.0,4435.0,2,_120,420,2004.0,2004.0
160200.0,7,1145.0,Blmngtn,1145.0,1145.0,16.0,3182.0,2,_120,397,2006.0,2005.0
143000.0,5,1144.0,NAmes,1144.0,1144.0,748.0,8163.0,1,_80,796,1959.0,1959.0
146500.0,5,1644.0,NAmes,888.0,728.0,386.0,9480.0,1,_70,312,1995.0,1942.0
149900.0,5,1078.0,NAmes,1078.0,1078.0,734.0,12537.0,2,_20,500,2008.0,1971.0
128950.0,4,1225.0,NAmes,1225.0,950.0,569.0,9320.0,0,_20,0,1959.0,1959.0
276000.0,8,2574.0,CollgCr,1482.0,1482.0,0.0,9588.0,3,_60,868,2007.0,2007.0
214900.0,7,1894.0,Timber,824.0,817.0,624.0,11316.0,2,_60,510,2003.0,2002.0
216500.0,6,1960.0,Gilbert,860.0,860.0,625.0,7851.0,2,_60,440,2002.0,2002.0
195000.0,7,1948.0,CollgCr,847.0,847.0,0.0,12393.0,2,_60,434,2005.0,2004.0
134500.0,5,1008.0,NAmes,1008.0,1008.0,643.0,8923.0,1,_20,240,2006.0,1953.0
55993.0,5,1044.0,IDOTRR,1044.0,540.0,0.0,8712.0,2,_20,504,1952.0,1952.0
160000.0,6,1116.0,NAmes,1116.0,1116.0,0.0,10000.0,2,_20,440,1962.0,1962.0
160000.0,7,1472.0,Gilbert,802.0,384.0,0.0,10784.0,2,_80,402,1992.0,1991.0
305000.0,8,2262.0,Timber,1482.0,1482.0,871.0,12244.0,3,_60,749,2003.0,2003.0
212900.0,7,1552.0,CollgCr,1552.0,1552.0,24.0,10084.0,3,_20,782,2006.0,2005.0
182900.0,6,1440.0,NWAmes,1440.0,1440.0,678.0,12546.0,2,_20,467,1981.0,1981.0
178000.0,7,1641.0,OldTown,832.0,728.0,16.0,9600.0,2,_70,546,1990.0,1925.0
147000.0,6,996.0,SawyerW,996.0,936.0,747.0,9069.0,2,_85,564,1992.0,1992.0
164900.0,5,1363.0,NAmes,1363.0,1008.0,650.0,14559.0,1,_20,288,2000.0,1951.0
203000.0,7,1274.0,CollgCr,1274.0,1274.0,925.0,8814.0,2,_20,508,2007.0,2005.0
180500.0,7,1442.0,Gilbert,1442.0,1424.0,0.0,11851.0,2,_20,500,1990.0,1990.0
162900.0,5,1573.0,BrkSide,1128.0,1078.0,0.0,6240.0,2,_50,360,1992.0,1930.0
106000.0,6,987.0,BrDale,483.0,483.0,321.0,1869.0,1,_160,280,1970.0,1970.0
140000.0,6,848.0,CollgCr,848.0,848.0,685.0,4435.0,2,_120,420,2003.0,2003.0
124000.0,5,1144.0,NAmes,1144.0,1144.0,25.0,9204.0,1,_20,336,1963.0,1963.0
144000.0,7,1690.0,OldTown,815.0,815.0,0.0,8850.0,1,_75,225,1950.0,1916.0
229456.0,8,1314.0,Somerst,1314.0,1300.0,936.0,8640.0,2,_20,552,2009.0,2009.0
176000.0,7,1253.0,Gilbert,1253.0,1237.0,0.0,7875.0,2,_20,402,1996.0,1995.0
190000.0,5,2620.0,Sawyer,1361.0,1361.0,498.0,18890.0,2,_90,600,1977.0,1977.0
102000.0,6,986.0,BrkSide,986.0,960.0,0.0,6180.0,1,_30,180,1950.0,1926.0
177000.0,6,1357.0,Edwards,1357.0,1019.0,719.0,11512.0,1,_80,312,2006.0,1959.0
185750.0,6,1489.0,NWAmes,1489.0,1489.0,0.0,9156.0,2,_20,462,1968.0,1968.0
287000.0,8,2263.0,CollgCr,1055.0,1055.0,0.0,9240.0,2,_60,905,2002.0,2001.0
137000.0,5,1008.0,NAmes,1008.0,1008.0,486.0,11425.0,1,_20,275,1954.0,1954.0
137500.0,7,1709.0,Edwards,970.0,970.0,0.0,2522.0,2,_160,380,2004.0,2004.0
335000.0,7,2519.0,Timber,1238.0,1210.0,965.0,26178.0,2,_60,628,1990.0,1989.0
161000.0,7,1378.0,OldTown,689.0,689.0,141.0,9600.0,2,_70,360,2005.0,1928.0
130000.0,7,1708.0,Edwards,976.0,976.0,0.0,3363.0,2,_160,380,2004.0,2004.0
124500.0,5,1041.0,NAmes,1041.0,1041.0,991.0,9600.0,1,_20,270,1959.0,1959.0
168000.0,4,1622.0,Mitchel,1622.0,1249.0,1159.0,32463.0,4,_190,1356,1975.0,1961.0
218000.0,5,1437.0,Veenker,1437.0,1437.0,1157.0,10768.0,2,_20,528,2004.0,1976.0
290000.0,8,2526.0,NoRidge,1203.0,1165.0,740.0,10120.0,3,_60,844,1994.0,1994.0
213500.0,8,1338.0,StoneBr,1338.0,1338.0,616.0,4920.0,2,_120,582,2001.0,2001.0
274725.0,7,2021.0,Gilbert,887.0,868.0,0.0,23257.0,2,_60,422,2006.0,2006.0
208300.0,6,1218.0,Somerst,1218.0,1218.0,27.0,7862.0,2,_20,676,2009.0,2009.0
91500.0,6,1218.0,BrDale,672.0,672.0,0.0,1680.0,0,_160,0,1971.0,1971.0
215000.0,6,1602.0,NWAmes,1602.0,1602.0,1246.0,16635.0,2,_20,529,2000.0,1977.0
184000.0,6,1651.0,Timber,1651.0,1606.0,1398.0,12416.0,2,_20,616,1986.0,1986.0
88000.0,5,1015.0,BrkSide,1015.0,768.0,489.0,6120.0,1,_30,450,1950.0,1925.0
133900.0,6,2291.0,OldTown,1260.0,1214.0,1046.0,7200.0,2,_190,506,1998.0,1910.0
148500.0,5,1002.0,NAmes,1002.0,1002.0,828.0,8750.0,2,_20,902,1970.0,1970.0
140000.0,6,1482.0,SWISU,810.0,672.0,156.0,12155.0,1,_70,400,1950.0,1925.0
162000.0,6,1204.0,Mitchel,1204.0,1204.0,866.0,4500.0,2,_120,412,1998.0,1998.0
119500.0,5,1302.0,BrDale,630.0,630.0,231.0,1680.0,1,_160,264,1972.0,1972.0
318000.0,8,1694.0,NridgHt,1694.0,1694.0,0.0,12030.0,3,_20,818,2007.0,2007.0
88000.0,4,1092.0,MeadowV,546.0,546.0,273.0,2217.0,1,_160,286,1970.0,1970.0
150900.0,6,1728.0,Mitchel,1728.0,1728.0,936.0,12640.0,2,_90,574,1976.0,1976.0
110000.0,5,816.0,IDOTRR,816.0,816.0,104.0,8472.0,2,_90,516,1963.0,1963.0
131400.0,5,1144.0,Sawyer,1144.0,864.0,594.0,10000.0,1,_20,264,1983.0,1961.0
142500.0,6,1003.0,Mitchel,1003.0,1003.0,819.0,7937.0,2,_80,588,1984.0,1984.0
160000.0,6,1750.0,Mitchel,983.0,983.0,660.0,12508.0,1,_50,423,1985.0,1940.0
225000.0,7,2287.0,ClearCr,1304.0,1304.0,603.0,15593.0,2,_50,667,1953.0,1953.0
205000.0,6,1610.0,NWAmes,1610.0,1610.0,1200.0,10603.0,2,_20,480,2001.0,1977.0
143000.0,6,923.0,SawyerW,923.0,923.0,543.0,8012.0,1,_120,264,1980.0,1980.0
119200.0,6,1082.0,NAmes,1082.0,1082.0,336.0,11664.0,1,_20,240,1950.0,1948.0
164000.0,7,1646.0,Crawfor,918.0,918.0,364.0,7128.0,1,_75,240,1950.0,1941.0
141000.0,5,1150.0,NAmes,1150.0,1150.0,179.0,7945.0,1,_20,300,1959.0,1959.0
316600.0,8,2132.0,SawyerW,1496.0,1496.0,1441.0,12327.0,2,_50,612,2009.0,1983.0
250000.0,6,2654.0,NWAmes,1512.0,1054.0,619.0,11029.0,2,_60,619,1984.0,1968.0
151000.0,7,1200.0,Somerst,600.0,600.0,0.0,3182.0,2,_160,480,2005.0,2004.0
141000.0,7,1080.0,SawyerW,1080.0,1080.0,680.0,7500.0,0,_20,0,2005.0,2004.0
133000.0,5,1268.0,NAmes,1036.0,832.0,375.0,12144.0,1,_40,288,1950.0,1949.0
274300.0,7,2097.0,CollgCr,1108.0,1108.0,975.0,9750.0,2,_60,583,1998.0,1998.0
132500.0,5,1148.0,NAmes,1148.0,1148.0,1148.0,7931.0,1,_20,672,1959.0,1959.0
134900.0,5,858.0,Sawyer,858.0,858.0,685.0,7252.0,2,_85,576,1982.0,1982.0
192000.0,7,1459.0,CollgCr,1459.0,1459.0,0.0,8749.0,2,_20,527,2002.0,2002.0
184000.0,7,1479.0,NAmes,725.0,725.0,626.0,7472.0,2,_60,484,2004.0,1972.0
312500.0,8,1800.0,Timber,1800.0,1800.0,1274.0,14331.0,3,_20,765,2002.0,2002.0
119000.0,6,904.0,BrkSide,904.0,884.0,0.0,6000.0,1,_45,180,2004.0,1926.0
141000.0,5,1092.0,NAmes,1092.0,1092.0,895.0,14850.0,1,_20,299,1957.0,1957.0
176432.0,6,1314.0,CollgCr,1314.0,1314.0,24.0,9317.0,2,_20,440,2006.0,2006.0
83000.0,5,835.0,Edwards,835.0,458.0,108.0,10625.0,1,_30,366,1950.0,1920.0
126175.0,3,1163.0,OldTown,1163.0,1162.0,256.0,5820.0,1,_20,220,2005.0,1955.0
146000.0,7,1392.0,Somerst,703.0,689.0,0.0,3604.0,2,_160,540,2007.0,2007.0
111000.0,4,948.0,Edwards,948.0,864.0,492.0,10215.0,1,_20,248,1954.0,1954.0
257000.0,8,1844.0,SawyerW,1844.0,1844.0,976.0,10994.0,2,_20,620,2006.0,2005.0
113000.0,5,1048.0,BrkSide,1048.0,993.0,0.0,6380.0,1,_45,280,1950.0,1922.0
162000.0,7,1320.0,Gilbert,660.0,660.0,0.0,7750.0,2,_60,400,2003.0,2003.0
215000.0,8,1456.0,Blmngtn,1456.0,1273.0,0.0,3196.0,2,_120,400,2003.0,2003.0
224900.0,7,1768.0,CollgCr,884.0,884.0,550.0,8158.0,2,_60,543,2003.0,2003.0
178000.0,8,1414.0,Gilbert,707.0,707.0,0.0,9056.0,2,_60,403,2004.0,2004.0
158900.0,6,1386.0,Sawyer,672.0,672.0,438.0,11616.0,2,_60,440,1978.0,1978.0
140000.0,5,1558.0,NAmes,1048.0,913.0,580.0,10930.0,1,_50,288,1950.0,1945.0
194500.0,7,1232.0,CollgCr,1232.0,1232.0,724.0,7314.0,2,_20,632,2007.0,2007.0
227000.0,8,1665.0,NWAmes,810.0,810.0,643.0,8400.0,2,_60,528,2001.0,2001.0
127000.0,5,1252.0,BrkSide,936.0,504.0,0.0,7438.0,2,_50,576,1991.0,1908.0
180500.0,6,1824.0,BrkSide,1060.0,764.0,0.0,13515.0,2,_70,520,1950.0,1919.0
124900.0,5,780.0,CollgCr,780.0,780.0,632.0,7200.0,1,_20,352,1972.0,1972.0
156932.0,6,1412.0,Gilbert,616.0,616.0,0.0,8499.0,2,_60,432,2007.0,2006.0
142500.0,6,1141.0,SawyerW,1141.0,1141.0,0.0,13072.0,2,_20,484,2005.0,2005.0
107500.0,5,2372.0,OldTown,1378.0,994.0,0.0,6600.0,1,_70,432,1965.0,1892.0
122900.0,5,924.0,NAmes,672.0,672.0,0.0,8064.0,2,_50,576,2006.0,1949.0
181000.0,6,1586.0,NWAmes,1586.0,1362.0,0.0,17043.0,2,_20,435,1998.0,1979.0
227875.0,7,1761.0,Somerst,874.0,874.0,0.0,10207.0,2,_60,578,2007.0,2007.0
86000.0,4,605.0,Edwards,605.0,528.0,348.0,9098.0,0,_30,0,2002.0,1920.0
173000.0,6,1167.0,Gilbert,1167.0,1158.0,560.0,9248.0,2,_20,400,1992.0,1992.0
182000.0,7,1428.0,Somerst,1428.0,1428.0,0.0,11639.0,2,_20,480,2008.0,2007.0
136900.0,6,1855.0,Edwards,1216.0,994.0,444.0,9525.0,1,_50,325,1972.0,1954.0
204900.0,7,1498.0,CollgCr,1498.0,1498.0,0.0,8990.0,2,_20,675,2006.0,2006.0
129500.0,4,845.0,Mitchel,845.0,845.0,565.0,7599.0,2,_20,360,2006.0,1982.0
168500.0,7,1474.0,Gilbert,804.0,384.0,0.0,8530.0,2,_80,400,1996.0,1995.0
197500.0,6,1381.0,NWAmes,1381.0,1161.0,982.0,9360.0,2,_20,676,2006.0,1972.0
129000.0,5,894.0,Sawyer,894.0,894.0,492.0,8724.0,2,_20,450,1968.0,1968.0
79000.0,5,1440.0,OldTown,889.0,540.0,0.0,5000.0,1,_50,352,1950.0,1900.0
140000.0,6,1796.0,NAmes,983.0,780.0,400.0,7056.0,2,_60,483,1963.0,1963.0
180000.0,7,1430.0,Gilbert,774.0,384.0,250.0,7750.0,2,_80,400,2000.0,2000.0
123000.0,5,1319.0,NAmes,1319.0,608.0,428.0,10634.0,1,_20,270,1953.0,1953.0
129000.0,6,913.0,Sawyer,913.0,814.0,187.0,8400.0,1,_85,240,1966.0,1966.0
204000.0,6,1756.0,Timber,888.0,872.0,742.0,9303.0,2,_60,422,1997.0,1996.0
280000.0,8,1924.0,NoRidge,1086.0,1086.0,956.0,12011.0,2,_60,592,1998.0,1998.0
221000.0,7,1494.0,CollgCr,1494.0,1494.0,922.0,12803.0,2,_20,530,2002.0,2002.0
135000.0,5,1134.0,NAmes,1134.0,1010.0,588.0,7000.0,1,_20,254,2002.0,1960.0
105000.0,5,875.0,BrkSide,875.0,715.0,209.0,6120.0,1,_30,180,1993.0,1931.0
130000.0,5,894.0,Sawyer,894.0,894.0,702.0,9764.0,2,_20,450,2003.0,1967.0
179200.0,6,1575.0,SawyerW,1575.0,1575.0,430.0,8012.0,2,_120,529,1992.0,1992.0
139400.0,5,1056.0,NAmes,1056.0,1056.0,480.0,9250.0,1,_20,260,2005.0,1954.0
174000.0,6,1481.0,Gilbert,702.0,702.0,0.0,8125.0,2,_60,343,1995.0,1994.0
154000.0,5,1154.0,NAmes,1154.0,1154.0,740.0,11000.0,2,_20,480,1966.0,1966.0
145000.0,7,1477.0,SWISU,877.0,861.0,0.0,6292.0,1,_50,216,1950.0,1928.0
113000.0,6,1487.0,Edwards,798.0,735.0,94.0,8741.0,1,_50,220,1950.0,1945.0
118500.0,4,1029.0,Sawyer,1029.0,1029.0,903.0,7943.0,1,_20,261,1961.0,1961.0
140000.0,6,1595.0,SWISU,1192.0,940.0,388.0,8400.0,1,_50,240,2000.0,1940.0
120500.0,5,778.0,IDOTRR,778.0,740.0,403.0,6900.0,1,_30,924,1955.0,1940.0
152000.0,6,1616.0,OldTown,1149.0,1149.0,370.0,5400.0,1,_40,216,2004.0,1926.0
179900.0,5,1265.0,NAmes,1265.0,1219.0,633.0,9350.0,2,_80,502,1999.0,1965.0
102000.0,5,1522.0,SWISU,1008.0,1008.0,0.0,6000.0,0,_50,0,1950.0,1926.0
239000.0,7,1767.0,StoneBr,1064.0,1064.0,495.0,5306.0,2,_160,504,1987.0,1987.0
377426.0,9,1922.0,StoneBr,1922.0,1922.0,1249.0,14157.0,3,_20,676,2006.0,2005.0
144500.0,5,1526.0,Edwards,1526.0,1216.0,383.0,8562.0,1,_20,364,2002.0,1957.0
136500.0,6,848.0,CollgCr,848.0,848.0,686.0,4435.0,2,_120,420,2003.0,2003.0
117000.0,5,833.0,OldTown,833.0,833.0,415.0,5400.0,1,_20,326,2000.0,1954.0
141000.0,4,1100.0,NAmes,1100.0,1100.0,419.0,12493.0,1,_20,312,1960.0,1960.0
253000.0,7,1971.0,Somerst,1113.0,1113.0,341.0,9675.0,2,_60,689,2005.0,2005.0
150750.0,5,1327.0,NAmes,1327.0,1063.0,405.0,7388.0,2,_20,624,2002.0,1959.0
160000.0,5,1687.0,Timber,1687.0,747.0,353.0,57200.0,2,_20,572,1950.0,1948.0
116900.0,7,1111.0,OldTown,572.0,572.0,0.0,5700.0,1,_50,288,1950.0,1926.0
154000.0,6,1556.0,NWAmes,829.0,727.0,298.0,11700.0,2,_60,441,1968.0,1968.0
143000.0,5,1473.0,ClearCr,1473.0,1437.0,1324.0,25095.0,1,_20,452,2003.0,1968.0
140000.0,5,1601.0,Sawyer,1021.0,533.0,0.0,13825.0,1,_80,300,1987.0,1958.0
144000.0,5,2020.0,SawyerW,2020.0,0.0,0.0,8400.0,2,_90,630,1977.0,1977.0
125000.0,5,1728.0,Sawyer,1728.0,1728.0,1332.0,9100.0,2,_90,504,1963.0,1963.0
144900.0,5,1086.0,NAmes,1086.0,1086.0,320.0,10200.0,2,_20,490,2003.0,1954.0
155000.0,7,1135.0,SWISU,575.0,560.0,350.0,7200.0,2,_70,576,2007.0,1936.0
204750.0,6,1786.0,CollgCr,905.0,824.0,648.0,9337.0,2,_60,684,1997.0,1997.0
501837.0,9,2234.0,StoneBr,2234.0,2216.0,1904.0,17423.0,3,_20,1166,2009.0,2008.0
284000.0,7,2046.0,NridgHt,1006.0,998.0,866.0,10625.0,3,_60,871,2004.0,2003.0
275000.0,7,1644.0,SawyerW,1644.0,1518.0,1518.0,12800.0,2,_80,569,1989.0,1989.0
278000.0,8,2524.0,NWAmes,2524.0,2524.0,1104.0,9600.0,2,_20,542,1981.0,1981.0
140000.0,4,1121.0,Edwards,1121.0,1121.0,0.0,8546.0,2,_20,440,2004.0,2003.0
225000.0,5,2008.0,Edwards,1112.0,896.0,603.0,7800.0,1,_20,230,2002.0,1948.0
120000.0,6,1158.0,BrkSide,950.0,862.0,0.0,6000.0,1,_50,208,1950.0,1929.0
217000.0,6,1494.0,CollgCr,1494.0,1479.0,1200.0,9236.0,2,_20,576,1997.0,1997.0
259000.0,7,1530.0,Gilbert,1530.0,1530.0,1300.0,14572.0,3,_20,630,2004.0,2004.0
155000.0,6,1114.0,SawyerW,1114.0,1114.0,814.0,13695.0,2,_20,576,2004.0,2003.0
228000.0,8,1707.0,Timber,1707.0,1686.0,0.0,16669.0,2,_20,511,1981.0,1981.0
96500.0,5,789.0,Crawfor,789.0,768.0,0.0,10594.0,1,_45,200,1950.0,1926.0
89000.0,5,616.0,BrkSide,616.0,616.0,616.0,6000.0,1,_30,205,1950.0,1921.0
196500.0,7,1714.0,NWAmes,980.0,980.0,394.0,10421.0,2,_60,496,1988.0,1988.0
259500.0,6,2320.0,Crawfor,1436.0,1028.0,774.0,7259.0,1,_70,180,2002.0,1945.0
108500.0,4,960.0,OldTown,960.0,960.0,250.0,6000.0,1,_30,308,1950.0,1920.0
213000.0,7,1775.0,SawyerW,1006.0,740.0,513.0,9317.0,2,_60,425,1993.0,1993.0
137450.0,6,1608.0,SWISU,1160.0,976.0,264.0,6171.0,1,_50,216,1990.0,1925.0
271000.0,7,2127.0,NoRidge,1223.0,1223.0,1000.0,10944.0,2,_60,525,1994.0,1994.0
149300.0,6,848.0,CollgCr,848.0,848.0,697.0,4426.0,2,_120,420,2004.0,2004.0
230000.0,7,1840.0,CollgCr,944.0,944.0,666.0,12420.0,2,_60,622,2001.0,2001.0
154000.0,5,1060.0,Sawyer,1060.0,1060.0,188.0,8246.0,1,_20,270,2001.0,1968.0
107000.0,4,1056.0,SawyerW,1056.0,1056.0,1056.0,8900.0,1,_20,384,1966.0,1966.0
136000.0,5,1792.0,NAmes,896.0,896.0,0.0,9000.0,0,_90,0,1974.0,1974.0
126000.0,5,1134.0,Edwards,756.0,756.0,312.0,8160.0,1,_50,240,1950.0,1940.0
266000.0,8,1939.0,Somerst,1095.0,1095.0,0.0,10728.0,3,_60,1053,2006.0,2006.0
